Ticker,SimFinId,Company Name,IndustryId
CINF,248488,CINCINNATI FINANCIAL CORP,104006.0
CIO,949487,"City Office REIT, Inc.",
CIT,335466,CIT GROUP INC,104002.0
CIVI,1071164,"Civitas Solutions, Inc.",
CK00007861,368990,GYMBOREE CORP,
CK00011568,667758,INTELSAT INVESTMENTS S.A.,
CK00015503,231124,"BakerCorp International, Inc.",
CKP,669154,CHECKPOINT SYSTEMS INC,103018.0
CL,255327,COLGATE PALMOLIVE CO,102002.0
CLAR,569146,Clarus Corp,103015.0
CLBK,883513,"Columbia Financial, Inc.",104002.0
CLBS,798466,"CALADRIUS BIOSCIENCES, INC.",106002.0
CLC,57096,CLARCOR INC.,100001.0
CLCT,512060,COLLECTORS UNIVERSE INC,100002.0
CLDR,890662,"Cloudera, Inc.",101003.0
CLDT,849434,Chatham Lodging Trust,109001.0
CLF,754906,CLEVELAND-CLIFFS INC.,110004.0
CLFD,824450,"Clearfield, Inc.",101005.0
CLGX,896316,"CORELOGIC, INC.",100002.0
CLH,857873,CLEAN HARBORS INC,100004.0
CLI,949728,MACK CALI REALTY CORP,
CLNC,949489,"Colony Credit Real Estate, Inc.",
CLNE,260313,Clean Energy Fuels Corp.,107001.0
CLNY,949488,"Colony Capital, Inc.",
CLOUD,961018,"Cloudflare, Inc.",101003.0
CLR,101392,"CONTINENTAL RESOURCES, INC",107002.0
CLRB,99062,"Cellectar Biosciences, Inc.",106002.0
CLSK,998456,"CLEANSPARK, INC.",
CLX,218764,CLOROX CO /DE/,102002.0
CMA,378118,Comerica Inc.,104002.0
CMBG,778513,"Cellular Biomedicine Group, Inc.",
CMBM,998419,Cambium Networks Corp,
CMC,980334,COMMERCIAL METALS Co,110007.0
CMCO,899253,COLUMBUS MCKINNON CORP,100009.0
CMCSA,106366,COMCAST CORP,108001.0
CMD,52478,CANTEL MEDICAL CORP,106003.0
CME,378116,CME Group Inc.,104003.0
CMG,80874,CHIPOTLE MEXICAN GRILL INC,103003.0
CMI,120498,CUMMINS INC,100001.0
CMLS,659310,CUMULUS MEDIA INC,103001.0
CMND,667728,CALEMINDER INC,
CMO,949485,CAPSTEAD MORTGAGE CORP,
CMP,638470,COMPASS MINERALS INTERNATIONAL INC,110004.0
CMPR,889944,CIMPRESS N.V.,103011.0
CMRO,692525,COMARCO INC,101005.0
CMS,378117,CMS Energy,105001.0
CMT,776098,CORE MOLDING TECHNOLOGIES INC,103005.0
CMTL,48404,COMTECH TELECOMMUNICATIONS CORP /DE/,101005.0
CNA,446249,Cna Financial Corp,104006.0
CNC,378107,Centene Corporation,106006.0
CNDT,716302,CONDUENT Inc,100002.0
CNFR,847219,"Conifer Holdings, Inc.",104006.0
CNK,760762,"Cinemark Holdings, Inc.",103001.0
CNND,546895,CANANDAIGUA NATIONAL CORP,104002.0
CNNX,208611,CONE Midstream Partners LP,107003.0
CNP,378108,CenterPoint Energy,105001.0
CNS,820401,COHEN & STEERS INC,104001.0
CNSL,897291,"Consolidated Communications Holdings, Inc.",108001.0
CNVR,521210,"CONVERSANT, INC.",101002.0
CNX,976576,CNX Resources Corp,
CNXR,145641,CONNECTURE INC,106006.0
CNXT,706764,CONEXANT SYSTEMS INC,101004.0
CODA,511749,"Coda Octopus Group, Inc.",100008.0
CODI,705587,Compass Diversified Holdings,100013.0
COF,378103,Capital One Financial,104007.0
COG,378102,Cabot Oil & Gas,107002.0
COHR,365654,COHERENT INC,101001.0
COKE,156024,COCA COLA BOTTLING CO CONSOLIDATED /DE/,102005.0
COL,378209,Rockwell Collins,100008.0
COLM,446285,Columbia Sportswear Co,103004.0
COMM,446289,Commscope Holding Company Inc,101005.0
CONE,1055097,CyrusOne Inc.,109001.0
CONN,230908,CONNS INC,103002.0
COO,186450,COOPER COMPANIES INC,106003.0
COP,378120,ConocoPhillips,107002.0
COR,82753,CoreSite Realty Corp,109001.0
CORR,949494,"CorEnergy Infrastructure Trust, Inc.",
CORT,724383,CORCEPT THERAPEUTICS INC,106002.0
COST,217867,COSTCO WHOLESALE CORP /NEW,102001.0
COT,727266,COTT CORP /CN/,102005.0
COTV,146741,"Cotiviti Holdings, Inc.",101003.0
COTY,376164,COTY INC.,102002.0
COUP,811353,Coupa Software Inc,101003.0
COVS,43077,Covisint Corp,101003.0
CP,102322,CANADIAN PACIFIC RAILWAY LTD/CN,100010.0
CPB,249099,CAMPBELL SOUP CO,102002.0
CPE,628030,CALLON PETROLEUM CO,107002.0
CPLG,949495,CorePoint Lodging Inc.,109001.0
CPN,113443,CALPINE CORP,105002.0
CPRT,287342,COPART INC,103005.0
CPS,530203,Cooper-Standard Holdings Inc.,103005.0
CPSI,497906,Computer Programs & Systems Inc,101003.0
CPST,51961,CAPSTONE TURBINE Corp,100001.0
CPT,446323,Camden Property Trust,109001.0
CPXX,436095,Celator Pharmaceuticals Inc,106002.0
CQH,704560,"Cheniere Energy Partners LP Holdings, LLC",107003.0
CQP,704562,"Cheniere Energy Partners, L.P.",107003.0
CR,355869,CRANE CO /DE/,100001.0
CRAY,941302,CRAY INC,101001.0
CRC,822165,California Resources Corp,107002.0
CRD-A,823170,CRAWFORD & CO,108004.0
CREE,178872,CREE INC,101004.0
CRI,933049,Carter's Inc,103002.0
CRIS,168118,CURIS INC,106002.0
CRL,187129,CHARLES RIVER LABORATORIES INTERNATIONAL INC,106001.0
CRM,85017,SALESFORCE COM INC,101003.0
CROX,128143,"Crocs, Inc.",103004.0
CRR,534434,CARBO CERAMICS INC,107004.0
CRS,993068,CARPENTER TECHNOLOGY CORP,
CRSP,791051,CRISPR Therapeutics AG,106002.0
CRTO,884751,Criteo S.A.,101002.0
CRUS,674434,CIRRUS LOGIC INC,101004.0
CRVS,808943,"Corvus Pharmaceuticals, Inc.",106002.0
CRWD,1039026,"CrowdStrike Holdings, Inc.",101003.0
CRWS,256343,CROWN CRAFTS INC,103004.0
CRY,710985,CRYOLIFE INC,106004.0
CRZO,628031,CARRIZO OIL & GAS INC,107002.0
CSBR,241725,"CHAMPIONS ONCOLOGY, INC.",106002.0
CSC,218339,COMPUTER SCIENCES CORP,100002.0
CSCO,82202,"CISCO SYSTEMS, INC.",101005.0
CSGP,486790,COSTAR GROUP INC,109002.0
CSGS,366036,CSG SYSTEMS INTERNATIONAL INC,101003.0
CSII,178927,Cardiovascular Systems Inc,106004.0
CSL,446361,Carlisle Companies Inc,103005.0
CSLT,494803,"CASTLIGHT HEALTH, INC.",101003.0
CSOD,747052,Cornerstone OnDemand Inc,101003.0
CSPR,1011102,Casper Sleep Inc.,
CSRA,378123,CSRA Inc.,101003.0
CSS,702391,CSS INDUSTRIES INC,103002.0
CST,42704,"CST BRANDS, INC.",102001.0
CSU,122647,CAPITAL SENIOR LIVING CORP,106011.0
CSV,1067471,CARRIAGE SERVICES INC,
CSWI,49347,"CSW INDUSTRIALS, INC.",100001.0
CSX,248102,CSX CORP,100010.0
CTAS,331923,CINTAS CORP,100002.0
CTIC,809274,CTI BIOPHARMA CORP,106002.0
CTL,373834,"CENTURYLINK, INC",108001.0
CTMX,789985,"CytomX Therapeutics, Inc.",106002.0
CTO,949492,CONSOLIDATED TOMOKA LAND CO,
CTOP,658373,Ceetop Inc.,
CTS,923326,CTS CORP,
CTSH,128066,COGNIZANT TECHNOLOGY SOLUTIONS CORP,101003.0
CTT,949486,"CatchMark Timber Trust, Inc.",
CTXR,998532,"Citius Pharmaceuticals, Inc.",
CTXS,131663,CITRIX SYSTEMS INC,101003.0
CUB,727716,CUBIC CORP /DE/,100008.0
CUBE,117529,CubeSmart,109001.0
CULP,209337,CULP INC,100001.0
CUO,884109,CONTINENTAL MATERIALS CORP,100001.0
CUZ,446395,Cousins Properties Inc,109001.0
CVA,821325,COVANTA HOLDING CORP,100004.0
CVCO,890460,CAVCO INDUSTRIES INC.,103013.0
CVGI,773452,"Commercial Vehicle Group, Inc.",103005.0
CVLT,1067483,COMMVAULT SYSTEMS INC,101003.0
CVNA,717670,CARVANA CO.,103002.0
CVS,256275,CVS HEALTH Corp,106006.0
CVSI,150939,"CV Sciences, Inc.",
CVX,248396,CHEVRON CORP,107005.0
CW,1057791,CURTISS WRIGHT CORP,111001.0
CWEN,904225,"Clearway Energy, Inc.",105001.0
CWH,744377,"Camping World Holdings, Inc.",103005.0
CWRL,662568,Cornerworld Corp,
CWS,543877,"Cleantech Solutions International, Inc.,",100001.0
CWT,939565,CALIFORNIA WATER SERVICE GROUP,105001.0
CXBS,998468,"Corix Bioscience, Inc.",
CXO,378119,Concho Resources,107002.0
CXP,949490,"COLUMBIA PROPERTY TRUST, INC.",
CXW,949493,"CoreCivic, Inc.",109002.0
CY,526074,CYPRESS SEMICONDUCTOR CORP /DE/,101004.0
CYAN,65022,CYANOTECH CORP,102002.0
CYCA,660121,CYTTA CORP.,
CYCC,899362,"Cyclacel Pharmaceuticals, Inc.",106002.0
CYIG,947023,"SPRING PHARMACEUTICAL GROUP, INC.",
CYNK,665931,Cynk Technology Corp.,
CYNX,689586,"CelLynx Group, Inc.",
CYRP,986073,CYBRA CORP,
CZR,821879,CAESARS ENTERTAINMENT Corp,103015.0
D,189087,DOMINION RESOURCES INC /VA/,105001.0
DAL,231789,DELTA AIR LINES INC /DE/,100006.0
DAN,980331,DANA INC,103005.0
DATA,711049,Tableau Software Inc,101003.0
DBD,770497,"DIEBOLD NIXDORF, Inc",101003.0
DBX,808182,"DROPBOX, INC.",101003.0
DCI,50564,DONALDSON CO INC,100001.0
DCPH,785694,"Deciphera Pharmaceuticals, Inc.",106002.0
DCT,1077536,DCT Industrial Trust Inc.,
DD,546332,"DUPONT DE NEMOURS, INC.",110001.0
DDD,545133,3D SYSTEMS CORP,101001.0
DDE,157094,DOVER DOWNS GAMING & ENTERTAINMENT INC,103015.0
DDMG,286073,"Digital Domain Media Group, Inc.",
DDOG,963381,"Datadog, Inc.",101003.0
DDR,998403,SITE Centers Corp.,
DDS,949971,"DILLARD'S, INC.",103002.0
DE,373449,DEERE & CO,100009.0
DEA,949499,"Easterly Government Properties, Inc.",
DECK,1054410,DECKERS OUTDOOR CORP,103002.0
DEI,1057794,Douglas Emmett Inc,109002.0
DELL,59180,Dell Technologies Inc.,101001.0
DENN,986862,DENNY'S Corp,103003.0
DEST,175862,Destination Maternity Corp,103002.0
DF,824643,DEAN FOODS CO,102002.0
DFCO,1077526,DALRADA FINANCIAL CORP,111001.0
DFS,378127,Discover Financial Services,104007.0
DFT,446473,Dupont Fabros Technology Inc,109001.0
DG,80798,DOLLAR GENERAL CORP,102001.0
DGTC,546987,DGT Holdings Corp.,
DGX,341807,QUEST DIAGNOSTICS INC,106001.0
DHI,378124,D. R. Horton,103013.0
DHR,89750,DANAHER CORP /DE/,106001.0
DHX,653310,"DHI GROUP, INC.",100011.0
DIN,545516,"DineEquity, Inc",103003.0
DIS,261356,The Walt Disney Company,103001.0
DISCA,120376,"Discovery Communications, Inc.",103001.0
DISH,741324,DISH Network CORP,108001.0
DIT,1079780,AMCON DISTRIBUTING CO,100010.0
DJCO,1076497,DAILY JOURNAL CORP,
DK,823947,"Delek US Holdings, Inc.",107001.0
DKNG,1085359,DraftKings Inc.,103001.0
DKS,179423,DICKS SPORTING GOODS INC,103002.0
DLB,357388,"Dolby Laboratories, Inc.",103001.0
DLPH,928642,Delphi Technologies PLC,103005.0
DLR,286372,"Digital Realty Trust, Inc.",109001.0
DLTH,50213,DULUTH HOLDINGS INC.,103002.0
DLTR,378128,Dollar Tree,102001.0
DLX,639822,DELUXE CORP,100002.0
DM,761353,"Dominion Energy Midstream Partners, LP",107003.0
DMDW,667739,DOMAIN MEDIA CORP,
DMLP,1016069,"DORCHESTER MINERALS, L.P.",
DMRC,110139,Digimarc CORP,101003.0
DNB,125293,DUN & BRADSTREET CORP/NW,100002.0
DNKN,101599,"DUNKIN' BRANDS GROUP, INC.",103003.0
DNOW,558120,NOW Inc.,107004.0
DNR,919129,DENBURY RESOURCES INC,
DOC,998407,Physicians Realty Trust,
DOCU,810159,DOCUSIGN INC,101003.0
DOMO,770174,"DOMO, INC.",101003.0
DORM,742104,"Dorman Products, Inc.",103005.0
DOV,336327,DOVER Corp,100001.0
DOW,378129,Dow Chemical,110001.0
DPHC,998523,DiamondPeak Holdings Corp.,
DPLO,349954,"Diplomat Pharmacy, Inc.",106005.0
DPZ,338660,DOMINOS PIZZA INC,103003.0
DRE,446513,Duke Realty Corp,109001.0
DRH,949497,DiamondRock Hospitality Co,
DRI,108420,DARDEN RESTAURANTS INC,103003.0
DRQ,113753,DRIL-QUIP INC,107004.0
DRTT,963028,DIRTT ENVIRONMENTAL SOLUTIONS LTD,103004.0
DS,816790,Drive Shack Inc.,103015.0
DSW,596024,DSW Inc.,103002.0
DTE,378131,DTE Energy Co.,105001.0
DTIL,1078151,PRECISION BIOSCIENCES INC,
DTRM,80268,"DETERMINE, INC.",101003.0
DUK,191249,Duke Energy CORP,105001.0
DVA,349826,DAVITA INC.,106011.0
DVAX,138695,DYNAVAX TECHNOLOGIES CORP,106002.0
DVN,122079,DEVON ENERGY CORP/DE,107002.0
DX,949498,DYNEX CAPITAL INC,
DXC,740485,DXC Technology Co,100002.0
DXCM,352596,DEXCOM INC,106001.0
DXLG,178401,"DESTINATION XL GROUP, INC.",103002.0
DXPE,674720,DXP ENTERPRISES INC,100005.0
DY,252287,DYCOM INDUSTRIES INC,100003.0
DYN,1154967,"Dyne Therapeutics, Inc.",106002.0
DYNT,286288,DYNATRONICS CORP,106004.0
DYN_delist,703911,DYNEGY INC.,105002.0
EA,372651,ELECTRONIC ARTS INC.,101003.0
EAF,910562,GRAFTECH INTERNATIONAL LTD,100001.0
EAST,646929,"Eastside Distilling, Inc.",102004.0
EAT,980378,"BRINKER INTERNATIONAL, INC",103003.0
EB,909936,"Eventbrite, Inc.",101003.0
EBAY,104109,EBAY INC,103002.0
EBF,90209,"ENNIS, INC.",100001.0
EBIX,147655,EBIX INC,101003.0
EBS,1063681,Emergent BioSolutions Inc.,106005.0
ECA,897579,ENCANA CORP,107002.0
ECL,378133,Ecolab Inc.,110001.0
ECYT,760760,ENDOCYTE INC,106002.0
ED,378121,Consolidated Edison,105001.0
EE,709578,EL PASO ELECTRIC CO /TX/,105001.0
EEFT,484269,EURONET WORLDWIDE INC,100002.0
EEI,55609,ECOLOGY & ENVIRONMENT INC,100004.0
EEP,569369,ENBRIDGE ENERGY PARTNERS LP,107003.0
EFCT,666435,EFACTOR GROUP CORP.,
EFH,352819,Energy Future Holdings Corp /TX/,
EFOI,807596,"ENERGY FOCUS, INC/DE",103004.0
EFR,767720,ENERGY FUELS INC,104001.0
EFX,378137,Equifax Inc.,100002.0
EGAN,233349,EGAIN Corp,101003.0
EGDS,667762,"WEWARDS, INC.",
EGHT,36662,8X8 INC /DE/,101003.0
EGLT,286194,Egalet Corp,106002.0
EGP,899359,EASTGROUP PROPERTIES INC,109001.0
EGY,699964,VAALCO ENERGY INC /DE/,107002.0
EHC,117690,Encompass Health Corp,106011.0
EHTH,979798,"eHealth, Inc.",104005.0
EIGI,74731,"Endurance International Group Holdings, Inc.",101003.0
EIX,378134,Edison International,105001.0
EL,172930,ESTEE LAUDER COMPANIES INC,102002.0
ELAN,1094920,Elanco Animal Health Inc,106005.0
ELLI,446590,Ellie Mae Inc,101003.0
ELMD,187864,"Electromed, Inc.",106004.0
ELS,446592,Equity Lifestyle Properties Inc,109001.0
ELY,434282,CALLAWAY GOLF CO,103015.0
EMC,261451,EMC CORP,101001.0
EME,446597,Emcor Group Inc,100003.0
EMGL,360213,"Newgioco Group, Inc.",
EMIS,952850,EMISPHERE TECHNOLOGIES INC,
EMMS,654077,EMMIS COMMUNICATIONS CORP,103001.0
EMN,122948,EASTMAN CHEMICAL CO,110001.0
EMR,255983,EMERSON ELECTRIC CO,100001.0
ENBL,998439,"Enable Midstream Partners, LP",107003.0
ENDP,530918,Endo International plc,106005.0
ENDP_old,378135,Endo International,106005.0
ENG,58098,ENGLOBAL CORP,100003.0
ENPH,917156,"Enphase Energy, Inc.",101004.0
ENR,674540,"ENERGIZER HOLDINGS, INC.",101001.0
ENS,35886,EnerSys,101001.0
ENSG,1023444,"ENSIGN GROUP, INC",
ENV,978454,"ENVESTNET, INC.",101003.0
ENVA,625336,"Enova International, Inc.",104007.0
ENZ,50379,ENZO BIOCHEM INC,106001.0
ENZB,818574,EnzymeBioSystems,
EOG,100699,EOG RESOURCES INC,107002.0
EPAM,923418,"EPAM Systems, Inc.",100002.0
EPAY,989883,BOTTOMLINE TECHNOLOGIES INC /DE/,101003.0
EPD,469948,ENTERPRISE PRODUCTS PARTNERS L P,107003.0
EPE,716965,EP Energy Corp,107002.0
EPM,516432,EVOLUTION PETROLEUM CORP,107002.0
EPR,701414,EPR PROPERTIES,109001.0
EPRT,949674,"ESSENTIAL PROPERTIES REALTY TRUST, INC.",109001.0
EPZM,138374,"Epizyme, Inc.",106002.0
EQIX,378138,Equinix,109001.0
EQM,1071166,"EQM Midstream Partners, LP",107003.0
EQR,421306,Equity Residential,109001.0
EQT,378136,EQT Corporation,107002.0
ERI,980325,"Eldorado Resorts, Inc.",
ERIE,446629,Erie Indemnity Co,104003.0
ERS,543790,EMPIRE RESOURCES INC /NEW/,
ES,378141,Eversource Energy,105001.0
ESCA,918449,ESCALADE INC,
ESGR,446639,Enstar Group LTD,104005.0
ESI,687589,Element Solutions Inc,110001.0
ESI_delist,114707,ITT EDUCATIONAL SERVICES INC,
ESL,758715,ESTERLINE TECHNOLOGIES CORP,100008.0
ESNT,1055099,Essent Group Ltd.,104013.0
ESP,230667,ESPEY MFG & ELECTRONICS CORP,101001.0
ESRT,949500,"Empire State Realty Trust, Inc.",
ESRX,107733,Express Scripts Holding Co.,106006.0
ESS,378140,Essex Property Trust Inc,109001.0
ESTC,917843,Elastic N.V.,101003.0
ESTE,638141,EARTHSTONE ENERGY INC,107002.0
ESV,822750,Ensco plc,107006.0
ES_old,446632,Energysolutions Inc,105001.0
ETE,767563,Energy Transfer LP,107003.0
ETEC,546873,EMTEC INC/NJ,
ETFC,378132,E*Trade,104003.0
ETH,993675,ETHAN ALLEN INTERIORS INC,
ETM,550551,ENTERCOM COMMUNICATIONS CORP,103001.0
ETN,124922,Eaton Corp plc,100001.0
ETR,354347,ENTERGY CORP /DE/,105001.0
ETRN,980328,Equitrans Midstream Corp,107003.0
ETSY,469839,ETSY INC,103002.0
EV,200412,EATON VANCE CORP,104001.0
EVA,900872,"Enviva Partners, LP",110002.0
EVBG,914618,"EVERBRIDGE, INC.",101003.0
EVC,652141,ENTRAVISION COMMUNICATIONS CORP,103001.0
EVFM,988215,"Evofem Biosciences, Inc.",
EVH,146041,"Evolent Health, Inc.",101003.0
EVI,258455,"EnviroStar, Inc.",103020.0
EVLO,807946,"Evelo Biosciences, Inc.",106002.0
EVOP,977613,"EVO Payments, Inc.",
EVR,1059906,Evercore Inc.,104002.0
EVRG,995321,"Evergy, Inc.",
EVRI,917372,Everi Holdings Inc.,
EVTC,961219,"EVERTEC, Inc.",100002.0
EW,108955,Edwards Lifesciences Corp,106004.0
EWBC,335579,EAST WEST BANCORP INC,104002.0
EXA,177765,EXA CORP,101003.0
EXAS,41775,EXACT SCIENCES CORP,106001.0
EXC,378142,Exelon Corp.,105001.0
EXEL,289286,"EXELIXIS, INC.",106002.0
EXP,110585,EAGLE MATERIALS INC,110005.0
EXPD,378143,Expeditors International,100010.0
EXPE,112653,"Expedia, Inc.",103015.0
EXPI,795710,"EXP World Holdings, Inc.",109002.0
EXPO,1084550,EXPONENT INC,100007.0
EXPR,50957,"EXPRESS, INC.",103002.0
EXR,130051,Extra Space Storage Inc.,109001.0
EXTR,187330,EXTREME NETWORKS INC,101005.0
EYPT,232734,pSivida Corp.,106005.0
F,249937,FORD MOTOR CO,103005.0
FAF,1008640,First American Financial Corp,
FANG,896740,"Diamondback Energy, Inc.",107002.0
FARM,968243,FARMER BROTHERS CO,
FARO,740727,FARO TECHNOLOGIES INC,101001.0
FAST,339017,FASTENAL CO,100005.0
FB,121021,Facebook Inc,101002.0
FBHS,378152,Fortune Brands Home & Security,103004.0
FC,702498,FRANKLIN COVEY CO,102006.0
FCEL,197812,FUELCELL ENERGY INC,105002.0
FCF,998470,FIRST COMMONWEALTH FINANCIAL CORP /PA/,
FCFS,1067474,"FIRSTCASH, INC",103020.0
FCN,1057788,"FTI CONSULTING, INC",108002.0
FCNCA,446741,First Citizens Bancshares Inc,104002.0
FCPT,623532,"Four Corners Property Trust, Inc.",109001.0
FCS,147401,FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC,101004.0
FCX,378154,Freeport-McMoran Cp & Gld,110004.0
FDC,520475,FIRST DATA CORP,100002.0
FDS,91248,FACTSET RESEARCH SYSTEMS INC,104003.0
FDX,259098,FEDEX CORP,100010.0
FE,422040,FIRSTENERGY CORP,105001.0
FEIM,118109,FREQUENCY ELECTRONICS INC,101005.0
FELE,124153,FRANKLIN ELECTRIC CO INC,100001.0
FET,124637,"FORUM ENERGY TECHNOLOGIES, INC.",107004.0
FEYE,276492,"FireEye, Inc.",101003.0
FF,824527,FutureFuel Corp.,110001.0
FFIN,998435,FIRST FINANCIAL BANKSHARES INC,104002.0
FFIV,60283,F5 NETWORKS INC,101003.0
FGEN,781665,FIBROGEN INC,106002.0
FGP,825012,FERRELLGAS PARTNERS L P,107001.0
FHB,210774,"FIRST HAWAIIAN, INC.",104002.0
FICO,446774,Fair Isaac Corp,101003.0
FII,821505,FEDERATED INVESTORS INC /PA/,104001.0
FIS,88558,"Fidelity National Information Services, Inc.",100002.0
FISV,378146,Fiserv Inc,100002.0
FIT,642125,FITBIT INC,101001.0
FITB,378145,Fifth Third Bancorp,104002.0
FIVE,902627,"FIVE BELOW, INC",103002.0
FIVN,901361,"Five9, Inc.",101003.0
FIX,1014353,COMFORT SYSTEMS USA INC,100003.0
FIZZ,199147,NATIONAL BEVERAGE CORP,102005.0
FKWL,286530,FRANKLIN WIRELESS CORP,101005.0
FL,47224,"FOOT LOCKER, INC.",103004.0
FLEX,116586,FLEXTRONICS INTERNATIONAL LTD.,101001.0
FLIR,367930,FLIR SYSTEMS INC,101001.0
FLLZ,667668,Fellazo Corp,
FLO,531177,FLOWERS FOODS INC,102002.0
FLOW,918101,"SPX FLOW, Inc.",100003.0
FLR,378148,Fluor Corp.,100003.0
FLS,378147,Flowserve Corporation,100001.0
FLT,740486,FLEETCOR TECHNOLOGIES INC,100002.0
FLUG,362943,FLURIDA GROUP INC,
FLWS,247341,1 800 FLOWERS COM INC,103002.0
FLXS,248318,FLEXSTEEL INDUSTRIES INC,103004.0
FMAO,939566,FARMERS & MERCHANTS BANCORP INC,104002.0
FMBH,743187,FIRST MID ILLINOIS BANCSHARES INC,104002.0
FMC,378149,FMC Corporation,110001.0
FMCC,815910,FEDERAL HOME LOAN MORTGAGE CORP,
FMSA,645665,FAIRMOUNT SANTROL HOLDINGS INC.,107004.0
FNB,446814,FNB Corp,104002.0
FND,693510,"Floor & Decor Holdings, Inc.",103002.0
FNGR,1077527,"FingerMotion, Inc.",
FNJN,679470,"FINJAN HOLDINGS, INC.",101003.0
FNKO,694474,"Funko, Inc.",103015.0
FNSR,198959,FINISAR CORP,101005.0
FOE,350054,FERRO CORP,110001.0
FOLD,143587,AMICUS THERAPEUTICS INC,106002.0
FONR,512339,FONAR CORP,106004.0
FORD,257294,FORWARD INDUSTRIES INC,103004.0
FORM,931024,FORMFACTOR INC,101004.0
FORR,506742,"FORRESTER RESEARCH, INC.",100002.0
FOSL,419656,"Fossil Group, Inc.",103004.0
FOX,885908,Fox Corp,103001.0
FOXF,1057789,FOX FACTORY HOLDING CORP,100003.0
FOX_old,242,21st Century Fox,103001.0
FPH,882941,"Five Point Holdings, LLC",109002.0
FPRX,378616,FIVE PRIME THERAPEUTICS INC,106002.0
FR,949678,FIRST INDUSTRIAL REALTY TRUST INC,
FRAN,202677,Francesca's Holdings CORP,103002.0
FRD,543788,FRIEDMAN INDUSTRIES INC,110007.0
FRED,51800,FREDS INC,102001.0
FRGI,625539,"Fiesta Restaurant Group, Inc.",103003.0
FRP,710987,FAIRPOINT COMMUNICATIONS INC,
FRPT,546551,"Freshpet, Inc.",102002.0
FRSH,881925,"Papa Murphy's Holdings, Inc.",103003.0
FRT,378144,Federal Realty Investment Trust,109001.0
FRX,564852,"Forest Laboratories, LLC",106002.0
FSCT,897042,"FORESCOUT TECHNOLOGIES, INC",101003.0
FSLR,260908,"FIRST SOLAR, INC.",101004.0
FSLY,996256,"Fastly, Inc.",
FSP,949683,FRANKLIN STREET PROPERTIES CORP /MA/,
FSS,968229,FEDERAL SIGNAL CORP /DE/,100001.0
FTDR,952705,"frontdoor, inc.",103020.0
FTEK,144208,"FUEL TECH, INC.",100001.0
FTI,637893,TechnipFMC plc,107004.0
FTI_old,378150,FMC Technologies Inc.,107004.0
FTK,1145423,FLOTEK INDUSTRIES INC/CN/,110001.0
FTNT,130256,FORTINET INC,101003.0
FTRCQ,388949,FRONTIER COMMUNICATIONS CORP,108001.0
FTV,378151,Fortive Corp,101001.0
FUEL,63100,Rocket Fuel Inc.,103011.0
FUL,256748,FULLER H B CO,110001.0
G,446906,Genpact LTD,100002.0
GAMZ,847387,"Gamzio Mobile, Inc.",
GASE,646276,"GASE ENERGY, INC.",
GB,101027,Integer Holdings Corp,106004.0
GBCI,1059909,"GLACIER BANCORP, INC.",104002.0
GBT,687412,"Global Blood Therapeutics, Inc.",106002.0
GBX,87143,GREENBRIER COMPANIES INC,100010.0
GCI,651516,"Gannett Co., Inc.",103026.0
GCO,51883,GENESCO INC,103002.0
GD,234391,GENERAL DYNAMICS CORP,100008.0
GDDY,647209,GoDaddy Inc.,101002.0
GDI,668481,GARDNER DENVER INC,101001.0
GDOT,786096,GREEN DOT CORP,104007.0
GE,244314,GENERAL ELECTRIC CO,100001.0
GEF,998535,"GREIF, INC",
GEL,767446,GENESIS ENERGY LP,107003.0
GENC,543904,GENCOR INDUSTRIES INC,100009.0
GEO,365061,GEO GROUP INC,109001.0
GEOS,357500,GEOSPACE TECHNOLOGIES CORP,107004.0
GEPC,665991,"Gepco, Ltd.",
GERN,793173,GERON CORP,106002.0
GES,181484,GUESS INC,103002.0
GEVO,1059126,"Gevo, Inc.",110001.0
GFF,358146,GRIFFON CORP,110005.0
GGG,103052,GRACO INC,100001.0
GGP,442374,"General Growth Properties, Inc",109001.0
GGP_old,378155,General Growth Properties Inc.,109001.0
GH,882847,"Guardant Health, Inc.",106001.0
GHC,716648,Graham Holdings Co,102006.0
GHDX,776327,GENOMIC HEALTH INC,106001.0
GHML,445621,Gold Hills Mining LTD,
GIDYL,146177,"GI DYNAMICS, INC.",
GIII,183672,G III APPAREL GROUP LTD /DE/,103004.0
GILD,239284,GILEAD SCIENCES INC,106002.0
GIMO,252563,Gigamon Inc.,101005.0
GIS,78526,GENERAL MILLS INC,102002.0
GLBL,704271,"TERRAFORM GLOBAL, INC.",105002.0
GLGI,178127,"GREYSTONE LOGISTICS, INC.",
GLP,861498,GLOBAL PARTNERS LP,107003.0
GLPI,447206,Gaming & Leisure Properties Inc,109001.0
GLRP,998463,Glen Rose Petroleum CORP,
GLUU,85988,GLU MOBILE INC,101003.0
GLW,261761,CORNING INC /NY,101001.0
GLYC,790345,GLYCOMIMETICS INC,106002.0
GM,125620,General Motors Co,103005.0
GMAN,198131,"Gordmans Stores, Inc.",
GME,44534,GameStop Corp.,103002.0
GMED,617302,GLOBUS MEDICAL INC,106004.0
GMRE,998353,Global Medical REIT Inc.,
GNL,949685,"Global Net Lease, Inc.",
GNRC,1048511,GENERAC HOLDINGS INC.,100003.0
GNTX,327200,GENTEX CORP,103005.0
GNW,527413,GENWORTH FINANCIAL INC,104005.0
